sample_id,modality,source_path,container_declared_duration_sec,container_effective_duration_sec,decoded_timeline_duration_sec,stream_duration_sec,sample_rate_hz,source_fps,sampled_fps,raw_shape,feature_dim,native_granularity,aligned_granularity,sequence_length,valid_position_count,padding_position_count,alignment_method,feature_path,unaligned_feature_path,face_detection_rate,feature_sha256,status,warnings,unaligned_feature_sha256
-tPCytz4rww$_$16,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-tPCytz4rww/16.mp4,13.236,7.20599,7.2,7.2,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,16,16,34,proportional,q1_features.npz,q1_features_unaligned.npz,0.9166666666666666,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-tPCytz4rww$_$18,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-tPCytz4rww/18.mp4,14.281,6.644987,6.633333333333333,6.633333333333333,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,16,16,34,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-tPCytz4rww$_$18,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-tPCytz4rww/18.mp4,14.281,6.644987,6.633333333333333,6.5688125,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,16,16,34,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-tPCytz4rww$_$18,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-tPCytz4rww/18.mp4,14.281,6.644987,6.633333333333333,6.633333333333333,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,16,16,34,proportional,q1_features.npz,q1_features_unaligned.npz,0.9701492537313433,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-vxjVxOeScU$_$4,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-vxjVxOeScU/4.mp4,11.734,9.127018,9.1,9.1,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,21,21,29,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-vxjVxOeScU$_$4,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-vxjVxOeScU/4.mp4,11.734,9.127018,9.1,9.0370625,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,21,21,29,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-vxjVxOeScU$_$4,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-vxjVxOeScU/4.mp4,11.734,9.127018,9.1,9.1,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,21,21,29,proportional,q1_features.npz,q1_features_unaligned.npz,0.9010989010989011,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-wMB_hJL-3o$_$7,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wMB_hJL-3o/7.mp4,7.315,6.04401,6.033333333333333,6.033333333333333,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,22,22,28,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-wMB_hJL-3o$_$7,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wMB_hJL-3o/7.mp4,7.315,6.04401,6.033333333333333,5.975625,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,22,22,28,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-wMB_hJL-3o$_$7,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wMB_hJL-3o/7.mp4,7.315,6.04401,6.033333333333333,6.033333333333333,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,22,22,28,proportional,q1_features.npz,q1_features_unaligned.npz,0.9344262295081968,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-wny0OAz3g8$_$1,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/1.mp4,9.1,6.84401,6.833333333333333,6.833333333333333,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,23,23,27,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-wny0OAz3g8$_$1,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/1.mp4,9.1,6.84401,6.833333333333333,6.7765625,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,23,23,27,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-wny0OAz3g8$_$1,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/1.mp4,9.1,6.84401,6.833333333333333,6.833333333333333,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,23,22,27,proportional,q1_features.npz,q1_features_unaligned.npz,0.18840579710144928,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,warning,invalid_nonpadding_positions,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-wny0OAz3g8$_$0,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/0.mp4,3.334,3.333333,3.333333333333333,3.333333333333333,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,9,9,41,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-wny0OAz3g8$_$0,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/0.mp4,3.334,3.333333,3.333333333333333,3.2740625,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,9,9,41,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-wny0OAz3g8$_$0,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/0.mp4,3.334,3.333333,3.333333333333333,3.333333333333333,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,9,9,41,proportional,q1_features.npz,q1_features_unaligned.npz,0.5882352941176471,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-wny0OAz3g8$_$3,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/3.mp4,11.169,6.146029,6.133333333333333,6.133333333333333,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,20,20,30,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-wny0OAz3g8$_$3,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/3.mp4,11.169,6.146029,6.133333333333333,6.099875,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,20,20,30,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-wny0OAz3g8$_$3,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/3.mp4,11.169,6.146029,6.133333333333333,6.133333333333333,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,20,20,30,proportional,q1_features.npz,q1_features_unaligned.npz,0.41935483870967744,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-wny0OAz3g8$_$2,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/2.mp4,11.934,6.686979,6.666666666666667,6.666666666666667,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,23,23,27,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-wny0OAz3g8$_$2,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/2.mp4,11.934,6.686979,6.666666666666667,6.52275,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,23,23,27,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-wny0OAz3g8$_$2,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/2.mp4,11.934,6.686979,6.666666666666667,6.666666666666667,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,23,23,27,proportional,q1_features.npz,q1_features_unaligned.npz,0.6716417910447762,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-wny0OAz3g8$_$5,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/5.mp4,9.967,6.911979,6.8999999999999995,6.8999999999999995,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,20,20,30,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-wny0OAz3g8$_$5,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/5.mp4,9.967,6.911979,6.8999999999999995,6.7414375,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,20,20,30,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-wny0OAz3g8$_$5,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/5.mp4,9.967,6.911979,6.8999999999999995,6.8999999999999995,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,20,20,30,proportional,q1_features.npz,q1_features_unaligned.npz,0.2608695652173913,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-wny0OAz3g8$_$7,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/7.mp4,9.5,8.067969,8.066666666666666,8.066666666666666,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,29,29,21,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-wny0OAz3g8$_$7,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/7.mp4,9.5,8.067969,8.066666666666666,7.9105,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,29,29,21,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-wny0OAz3g8$_$7,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/7.mp4,9.5,8.067969,8.066666666666666,8.066666666666666,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,29,28,21,proportional,q1_features.npz,q1_features_unaligned.npz,0.35802469135802467,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,warning,invalid_nonpadding_positions,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-wny0OAz3g8$_$9,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/9.mp4,9.867,6.213021,6.2,6.2,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,20,20,30,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-wny0OAz3g8$_$9,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/9.mp4,9.867,6.213021,6.2,6.0435,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,20,20,30,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-wny0OAz3g8$_$9,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/9.mp4,9.867,6.213021,6.2,6.2,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,20,20,30,proportional,q1_features.npz,q1_features_unaligned.npz,0.5645161290322581,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-571d8cVauQ$_$0,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-571d8cVauQ/0.mp4,5.167,5.066667,5.166666666666667,5.166666666666667,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,12,12,38,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-571d8cVauQ$_$0,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-571d8cVauQ/0.mp4,5.167,5.066667,5.166666666666667,4.9923125,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,12,12,38,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-571d8cVauQ$_$0,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-571d8cVauQ/0.mp4,5.167,5.066667,5.166666666666667,5.166666666666667,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,12,12,38,proportional,q1_features.npz,q1_features_unaligned.npz,0.7884615384615384,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-571d8cVauQ$_$5,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-571d8cVauQ/5.mp4,18.5,15.272982,15.266666666666666,15.266666666666666,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,43,43,7,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-571d8cVauQ$_$5,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-571d8cVauQ/5.mp4,18.5,15.272982,15.266666666666666,15.1153125,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,43,43,7,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-571d8cVauQ$_$5,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-571d8cVauQ/5.mp4,18.5,15.272982,15.266666666666666,15.266666666666666,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,43,42,7,proportional,q1_features.npz,q1_features_unaligned.npz,0.934640522875817,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,warning,invalid_nonpadding_positions,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-I_e4mIh0yE$_$1,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-I_e4mIh0yE/1.mp4,10.767,7.622005,7.6,7.6,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,18,18,32,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-I_e4mIh0yE$_$1,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-I_e4mIh0yE/1.mp4,10.767,7.622005,7.6,7.4443125,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,18,18,32,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-I_e4mIh0yE$_$1,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-I_e4mIh0yE/1.mp4,10.767,7.622005,7.6,7.6,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,18,18,32,proportional,q1_features.npz,q1_features_unaligned.npz,1.0,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-I_e4mIh0yE$_$3,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-I_e4mIh0yE/3.mp4,9.3,9.163021,9.133333333333333,9.133333333333333,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,22,22,28,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-I_e4mIh0yE$_$3,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-I_e4mIh0yE/3.mp4,9.3,9.163021,9.133333333333333,8.9944375,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,22,22,28,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-I_e4mIh0yE$_$3,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-I_e4mIh0yE/3.mp4,9.3,9.163021,9.133333333333333,9.133333333333333,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,22,22,28,proportional,q1_features.npz,q1_features_unaligned.npz,1.0,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-UacrmKiTn4$_$10,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-UacrmKiTn4/10.mp4,12.634,7.361979,7.333333333333333,7.333333333333333,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,18,18,32,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-UacrmKiTn4$_$10,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-UacrmKiTn4/10.mp4,12.634,7.361979,7.333333333333333,7.2420625,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,18,18,32,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-UacrmKiTn4$_$10,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-UacrmKiTn4/10.mp4,12.634,7.361979,7.333333333333333,7.333333333333333,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,18,18,32,proportional,q1_features.npz,q1_features_unaligned.npz,1.0,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-UacrmKiTn4$_$4,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-UacrmKiTn4/4.mp4,6.223,4.741016,4.733333333333333,4.733333333333333,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,14,14,36,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-UacrmKiTn4$_$4,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-UacrmKiTn4/4.mp4,6.223,4.741016,4.733333333333333,4.6819375,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,14,14,36,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-UacrmKiTn4$_$4,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-UacrmKiTn4/4.mp4,6.223,4.741016,4.733333333333333,4.733333333333333,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,14,14,36,proportional,q1_features.npz,q1_features_unaligned.npz,1.0,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-hnBHBN8p5A$_$7,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-hnBHBN8p5A/7.mp4,9.176,7.372,7.3406666666666665,7.3406666666666665,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,13,13,37,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-hnBHBN8p5A$_$7,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-hnBHBN8p5A/7.mp4,9.176,7.372,7.3406666666666665,7.308625,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,13,13,37,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-hnBHBN8p5A$_$7,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-hnBHBN8p5A/7.mp4,9.176,7.372,7.3406666666666665,7.3406666666666665,n/a,23.976023976023978,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,13,13,37,proportional,q1_features.npz,q1_features_unaligned.npz,0.0,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-hnBHBN8p5A$_$6,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-hnBHBN8p5A/6.mp4,11.429,6.401,6.381366666666667,6.381366666666667,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,13,13,37,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-hnBHBN8p5A$_$6,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-hnBHBN8p5A/6.mp4,11.429,6.401,6.381366666666667,6.3328125,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,13,13,37,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
