sample_id,token_index,token_text,start_sec,end_sec,audio_start_idx,audio_end_idx,video_start_idx,video_end_idx,audio_start_ms,audio_end_ms,video_start_frame_src,video_end_frame_src,video_start_ms,video_last_pts_ms,video_end_ms,audio_analysis_frame_count,video_sampled_frame_count,audio_quality,video_quality,confidence,method,is_fallback,alignment_source
-ri04Z7vwnc$_$2,1,people,0.28599947089947086,0.7149986772486772,4576,11440,3,6,285.99947089947085,714.9986772486772,9,16,375.37777777777774,625.6333333333333,667.3416331994645,41,3,1.0,0.6,0.6,proportional,True,transcript_proportional
-ri04Z7vwnc$_$2,2,think,0.7149986772486772,1.0724980158730157,11440,17160,6,9,714.9986772486772,1072.4980158730157,18,25,750.7555555555555,1000.9999999999999,1042.708299866131,34,3,1.0,0.75,0.75,proportional,True,transcript_proportional
-ri04Z7vwnc$_$2,3,it'll,1.0724980158730157,1.4299973544973543,17160,22880,9,12,1072.4980158730157,1429.9973544973543,27,34,1126.1333333333334,1376.3777777777777,1418.086077643909,34,3,1.0,0.75,0.75,proportional,True,transcript_proportional
-ri04Z7vwnc$_$2,4,sort,1.4299973544973543,1.7159968253968254,22880,27456,12,14,1429.9973544973543,1715.9968253968254,36,40,1501.5,1626.6333333333334,1668.3416331994647,27,2,1.0,0.6666666666666666,0.6666666666666666,proportional,True,transcript_proportional
-ri04Z7vwnc$_$2,5,itself,1.7159968253968254,2.1449960317460315,27456,34320,14,18,1715.9968253968254,2144.9960317460313,42,52,1751.7555555555555,2127.1333333333337,2168.841633199465,41,4,1.0,0.8,0.8,proportional,True,transcript_proportional
-ri04Z7vwnc$_$2,6,"out,",2.1449960317460315,2.4309955026455023,34320,38896,18,20,2144.9960317460313,2430.9955026455023,54,58,2252.2555555555555,2377.3777777777777,2419.086077643909,27,2,1.0,0.6666666666666666,0.6666666666666666,proportional,True,transcript_proportional
-ri04Z7vwnc$_$2,7,"""we'll",2.4309955026455023,2.8599947089947086,38896,45760,20,23,2430.9955026455023,2859.9947089947086,60,67,2502.5,2752.7555555555555,2794.4638554216867,41,3,1.0,0.6,0.6,proportional,True,transcript_proportional
-ri04Z7vwnc$_$2,8,discuss,2.8599947089947086,3.3604937830687827,45760,53768,23,27,2859.9947089947086,3360.4937830687827,69,79,2877.877777777778,3253.2555555555555,3294.9638554216867,48,4,1.0,0.6666666666666666,0.6666666666666666,proportional,True,transcript_proportional
-ri04Z7vwnc$_$2,9,it,3.3604937830687827,3.503493518518518,53768,56056,27,28,3360.4937830687827,3503.493518518518,81,82,3378.3777777777777,3378.3777777777777,3420.086077643909,12,1,1.0,0.5,0.5,proportional,True,transcript_proportional
-ri04Z7vwnc$_$2,10,"later,""",3.503493518518518,4.003992592592592,56056,64064,28,32,3503.493518518518,4003.9925925925922,84,94,3503.5,3878.8777777777777,3920.586077643909,48,4,1.0,0.6666666666666666,0.6666666666666666,proportional,True,transcript_proportional
-ri04Z7vwnc$_$2,11,it's,4.003992592592592,4.289992063492063,64064,68640,32,35,4003.9925925925922,4289.992063492063,96,103,4003.9999999999995,4254.2555555555555,4295.963855421686,27,3,1.0,1.0,1.0,proportional,True,transcript_proportional
-ri04Z7vwnc$_$2,12,not,4.289992063492063,4.504491666666666,68640,72072,35,36,4289.992063492063,4504.491666666666,105,106,4379.377777777778,4379.377777777778,4421.0860776439085,19,1,1.0,0.3333333333333333,0.3333333333333333,proportional,True,transcript_proportional
-ri04Z7vwnc$_$2,13,something,4.504491666666666,5.147990476190476,72072,82368,36,42,4504.491666666666,5147.990476190475,108,124,4504.5,5130.122222222222,5171.830522088353,62,6,1.0,0.8571428571428571,0.8571428571428571,proportional,True,transcript_proportional
-ri04Z7vwnc$_$2,14,too,5.147990476190476,5.362490079365078,82368,85800,42,43,5147.990476190475,5362.490079365079,126,127,5255.2555555555555,5255.2555555555555,5296.963855421686,19,1,1.0,0.3333333333333333,0.3333333333333333,proportional,True,transcript_proportional
-ri04Z7vwnc$_$2,15,important,5.362490079365078,6.005988888888888,85800,94615,43,48,5362.490079365079,5913.4375,129,142,5380.377777777778,5880.877777777778,5922.5860776439085,53,5,0.8548387096774194,0.7142857142857143,0.7142857142857143,proportional,True,transcript_proportional
-ri04Z7vwnc$_$5,0,"""",0.0,0.08983333333333333,0,1437,0,1,0.0,89.83333333333333,0,1,0.0,0.0,41.708294209702665,7,1,1.0,1.0,1.0,proportional,True,transcript_proportional
-ri04Z7vwnc$_$5,1,So,0.08983333333333333,0.2695,1437,4312,1,3,89.83333333333333,269.5,3,7,125.13333333333334,250.25555555555556,291.9638497652582,16,2,1.0,1.0,1.0,proportional,True,transcript_proportional
-ri04Z7vwnc$_$5,2,I,0.2695,0.35933333333333334,4312,5749,3,3,269.5,359.3333333333333,-1,-1,,,,7,0,1.0,0.0,0.0,proportional,True,transcript_proportional
-ri04Z7vwnc$_$5,3,think,0.35933333333333334,0.8085,5749,12936,3,7,359.3333333333333,808.5,9,19,375.37777777777774,750.7555555555555,792.4638497652581,43,4,1.0,0.8,0.8,proportional,True,transcript_proportional
-ri04Z7vwnc$_$5,4,it's,0.8085,1.1678333333333335,12936,18685,7,10,808.5,1167.8333333333335,21,28,875.8777777777777,1126.1333333333334,1167.841627543036,34,3,1.0,0.75,0.75,proportional,True,transcript_proportional
-ri04Z7vwnc$_$5,5,important,1.1678333333333335,1.9763333333333337,18685,31621,10,16,1167.8333333333335,1976.3333333333337,30,46,1251.2555555555555,1876.877777777778,1918.5860719874806,79,6,1.0,0.6666666666666666,0.6666666666666666,proportional,True,transcript_proportional
-ri04Z7vwnc$_$5,6,to,1.9763333333333337,2.156,31621,34496,16,18,1976.3333333333337,2156.0,48,52,2001.9999999999998,2127.1333333333337,2168.8416275430363,16,2,1.0,1.0,1.0,proportional,True,transcript_proportional
-ri04Z7vwnc$_$5,7,discuss,2.156,2.7848333333333337,34496,44557,18,23,2156.0,2784.833333333334,54,67,2252.2555555555555,2752.7555555555555,2794.463849765258,61,5,1.0,0.7142857142857143,0.7142857142857143,proportional,True,transcript_proportional
-ri04Z7vwnc$_$5,8,finances,2.7848333333333337,3.5035000000000003,44557,55036,23,28,2784.833333333334,3439.75,69,82,2877.877777777778,3378.3777777777777,3420.0860719874804,63,5,0.9,0.625,0.625,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$1,0,But,0.0,0.35750000000000004,0,5720,0,4,0.0,357.50000000000006,0,10,0.0,300.0,333.3333333333333,34,4,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$1,1,the,0.35750000000000004,0.7150000000000001,5720,11440,4,8,357.50000000000006,715.0000000000001,12,22,400.0,700.0,733.3333333333334,34,4,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$1,2,hardest,0.7150000000000001,1.5491666666666668,11440,24787,8,16,715.0000000000001,1549.1666666666667,24,46,800.0,1500.0,1533.3333333333333,81,8,1.0,0.8888888888888888,0.8888888888888888,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$1,3,thing,1.5491666666666668,2.145,24787,34320,16,22,1549.1666666666667,2145.0,48,64,1600.0,2100.0,2133.3333333333335,58,6,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$1,4,in,2.145,2.3833333333333333,34320,38133,22,24,2145.0,2383.3333333333335,66,70,2200.0,2300.0,2333.3333333333335,22,2,1.0,0.6666666666666666,0.6666666666666666,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$1,5,life,2.3833333333333333,2.8600000000000003,38133,45760,24,29,2383.3333333333335,2860.0000000000005,72,85,2400.0,2800.0,2833.3333333333335,46,5,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$1,6,to,2.8600000000000003,3.0983333333333336,45760,49573,29,31,2860.0000000000005,3098.3333333333335,87,91,2900.0,3000.0,3033.3333333333335,22,2,1.0,0.6666666666666666,0.6666666666666666,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$1,7,"learn,",3.0983333333333336,3.8133333333333335,49573,61013,31,39,3098.3333333333335,3813.3333333333335,93,115,3100.0,3800.0,3833.3333333333335,70,8,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$1,8,is,3.8133333333333335,4.051666666666667,61013,64827,39,41,3813.3333333333335,4051.666666666667,117,121,3900.0,4000.0,4033.3333333333335,22,2,1.0,0.6666666666666666,0.6666666666666666,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$1,9,to,4.051666666666667,4.29,64827,68640,41,43,4051.666666666667,4290.0,123,127,4100.0,4200.0,4233.333333333333,22,2,1.0,0.6666666666666666,0.6666666666666666,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$1,10,lose,4.29,4.766666666666667,68640,74302,43,48,4290.0,4643.875,129,140,4300.0,4733.333333333333,4766.666666666666,33,5,0.717391304347826,1.0,0.717391304347826,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$0,0,they,0.0,0.3086142322097378,0,4938,0,4,0.0,308.61423220973785,0,10,0.0,300.0,333.3333333333333,29,4,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$0,1,have,0.3086142322097378,0.6172284644194757,4938,9876,4,7,308.61423220973785,617.2284644194757,12,19,400.0,600.0,633.3333333333334,29,3,1.0,0.75,0.75,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$0,2,"doubt,",0.6172284644194757,1.0801498127340823,9876,17282,7,11,617.2284644194757,1080.1498127340824,21,31,700.0,1000.0,1033.3333333333333,44,4,1.0,0.8,0.8,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$0,3,they,1.0801498127340823,1.38876404494382,17282,22220,11,14,1080.1498127340824,1388.7640449438202,33,40,1100.0,1300.0,1333.3333333333333,29,3,1.0,0.75,0.75,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$0,4,have,1.38876404494382,1.697378277153558,22220,27158,14,17,1388.7640449438202,1697.378277153558,42,49,1400.0,1600.0,1633.3333333333333,29,3,1.0,0.75,0.75,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$0,5,"fear,",1.697378277153558,2.08314606741573,27158,33330,17,21,1697.378277153558,2083.14606741573,51,61,1700.0,2000.0,2033.3333333333333,37,4,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$0,6,they,2.08314606741573,2.391760299625468,33330,38268,21,24,2083.14606741573,2391.760299625468,63,70,2100.0,2300.0,2333.3333333333335,29,3,1.0,0.75,0.75,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$0,7,lose,2.391760299625468,2.7003745318352057,38268,43206,24,28,2391.760299625468,2700.3745318352057,72,82,2400.0,2700.0,2733.3333333333335,29,4,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$0,8,in,2.7003745318352057,2.8546816479400747,43206,45675,28,29,2700.3745318352057,2854.6816479400745,84,85,2800.0,2800.0,2833.3333333333335,13,1,1.0,0.5,0.5,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$0,9,a,2.8546816479400747,2.9318352059925092,45675,46909,29,30,2854.6816479400745,2931.835205992509,87,88,2900.0,2900.0,2933.3333333333335,6,1,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$0,10,Ferrari,2.9318352059925092,3.4719101123595504,46909,55551,30,35,2931.835205992509,3471.9101123595506,90,103,3000.0,3400.0,3433.3333333333335,52,5,1.0,0.8333333333333334,0.8333333333333334,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$0,11,"race,",3.4719101123595504,3.8576779026217225,55551,61723,35,39,3471.9101123595506,3857.6779026217223,105,115,3500.0,3800.0,3833.3333333333335,37,4,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$0,12,or,3.8576779026217225,4.011985018726592,61723,64192,39,41,3857.6779026217223,4011.985018726592,117,121,3900.0,4000.0,4033.3333333333335,13,2,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$0,13,they,4.011985018726592,4.320599250936329,64192,69130,41,44,4011.985018726592,4320.59925093633,123,130,4100.0,4300.0,4333.333333333333,29,3,1.0,0.75,0.75,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$0,14,lose,4.320599250936329,4.629213483146067,69130,74067,44,47,4320.59925093633,4629.213483146067,132,139,4400.0,4600.0,4633.333333333333,29,3,1.0,0.75,0.75,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$0,15,in,4.629213483146067,4.783520599250936,74067,76536,47,48,4629.213483146067,4783.520599250936,141,142,4700.0,4700.0,4733.333333333333,13,1,1.0,0.5,0.5,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$0,16,a,4.783520599250936,4.860674157303371,76536,77771,48,49,4783.520599250936,4860.6741573033705,144,145,4800.0,4800.0,4833.333333333333,6,1,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$0,17,"race,",4.860674157303371,5.246441947565542,77771,83943,49,53,4860.6741573033705,5246.441947565542,147,157,4900.0,5200.0,5233.333333333333,37,4,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$0,18,and,5.246441947565542,5.477902621722846,83943,87646,53,55,5246.441947565542,5477.902621722846,159,163,5300.0,5400.0,5433.333333333333,21,2,1.0,0.6666666666666666,0.6666666666666666,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$0,19,then,5.477902621722846,5.786516853932584,87646,92584,55,58,5477.902621722846,5786.516853932584,165,172,5500.0,5700.0,5733.333333333333,29,3,1.0,0.75,0.75,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$0,20,they,5.786516853932584,6.095131086142321,92584,97522,58,61,5786.516853932584,6095.131086142321,174,181,5800.0,6000.0,6033.333333333333,29,3,1.0,0.75,0.75,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$0,21,just,6.095131086142321,6.403745318352059,97522,102460,61,65,6095.131086142321,6403.745318352059,183,193,6100.0,6400.0,6433.333333333333,29,4,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$0,22,give,6.403745318352059,6.712359550561797,102460,107370,65,68,6403.745318352059,6710.625,195,202,6500.0,6700.0,6733.333333333333,29,3,1.0,0.75,0.75,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$0,23,up,6.712359550561797,6.866666666666666,107370,107370,68,69,6710.625,6710.625,203,204,6833.333333333333,6833.333333333333,6866.666666666666,0,1,0.0,0.5,0.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$5,0,I,0.0,0.1219047619047619,0,1950,0,2,0.0,121.9047619047619,0,4,0.0,100.0,133.33333333333334,10,2,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$5,1,have,0.1219047619047619,0.6095238095238095,1950,9752,2,7,121.9047619047619,609.5238095238095,6,19,200.0,600.0,633.3333333333334,47,5,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$5,2,been,0.6095238095238095,1.0971428571428572,9752,17554,7,11,609.5238095238095,1097.142857142857,21,31,700.0,1000.0,1033.3333333333333,47,4,1.0,0.8,0.8,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$5,3,beat,1.0971428571428572,1.5847619047619048,17554,25356,11,16,1097.142857142857,1584.7619047619048,33,46,1100.0,1500.0,1533.3333333333333,47,5,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$5,4,up,1.5847619047619048,1.8285714285714285,25356,29257,16,19,1584.7619047619048,1828.5714285714284,48,55,1600.0,1800.0,1833.3333333333333,22,3,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$5,5,and,1.8285714285714285,2.1942857142857144,29257,35109,19,22,1828.5714285714284,2194.285714285714,57,64,1900.0,2100.0,2133.3333333333335,35,3,1.0,0.75,0.75,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$5,6,put,2.1942857142857144,2.56,35109,40960,22,26,2194.285714285714,2560.0,66,76,2200.0,2500.0,2533.3333333333335,35,4,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$5,7,down,2.56,3.047619047619048,40960,48762,26,31,2560.0,3047.6190476190477,78,91,2600.0,3000.0,3033.3333333333335,47,5,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$5,8,and,3.047619047619048,3.4133333333333336,48762,54613,31,35,3047.6190476190477,3413.3333333333335,93,103,3100.0,3400.0,3433.3333333333335,35,4,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$5,9,everything,3.4133333333333336,4.632380952380952,54613,74118,35,47,3413.3333333333335,4632.380952380952,105,139,3500.0,4600.0,4633.333333333333,120,12,1.0,0.9230769230769231,0.9230769230769231,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$5,10,that,4.632380952380952,5.12,74118,81920,47,52,4632.380952380952,5120.0,141,154,4700.0,5100.0,5133.333333333333,47,5,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$5,11,can,5.12,5.485714285714286,81920,87771,52,55,5120.0,5485.714285714285,156,163,5200.0,5400.0,5433.333333333333,35,3,1.0,0.75,0.75,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$5,12,go,5.485714285714286,5.729523809523809,87771,91672,55,58,5485.714285714285,5729.523809523809,165,172,5500.0,5700.0,5733.333333333333,22,3,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$5,13,"wrong,",5.729523809523809,6.460952380952381,91672,103375,58,65,5729.523809523809,6460.952380952381,174,193,5800.0,6400.0,6433.333333333333,71,7,1.0,0.875,0.875,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$5,14,has,6.460952380952381,6.826666666666667,103375,109227,65,69,6460.952380952381,6826.666666666667,195,205,6500.0,6800.0,6833.333333333333,35,4,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$5,15,gone,6.826666666666667,7.314285714285714,109227,117029,69,74,6826.666666666667,7314.285714285714,207,220,6900.0,7300.0,7333.333333333333,47,5,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$5,16,wrong,7.314285714285714,7.923809523809523,117029,126781,74,80,7314.285714285714,7923.809523809523,222,238,7400.0,7900.0,7933.333333333333,59,6,1.0,0.8571428571428571,0.8571428571428571,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$5,17,for,7.923809523809523,8.289523809523809,126781,132632,80,83,7923.809523809523,8289.52380952381,240,247,8000.0,8200.0,8233.333333333334,35,3,1.0,0.75,0.75,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$5,18,me,8.289523809523809,8.533333333333333,132632,134366,83,85,8289.52380952381,8397.875,249,253,8300.0,8500.0,8533.333333333334,9,2,0.4090909090909091,0.6666666666666666,0.4090909090909091,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$4,0,I,0.0,0.09999999999999999,0,1600,0,1,0.0,99.99999999999999,0,1,0.0,0.0,33.333333333333336,8,1,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$4,1,have,0.09999999999999999,0.49999999999999994,1600,8000,1,5,99.99999999999999,499.99999999999994,3,13,100.0,400.0,433.3333333333333,38,4,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$4,2,lost,0.49999999999999994,0.8999999999999999,8000,14400,5,9,499.99999999999994,899.9999999999999,15,25,500.0,800.0,833.3333333333334,38,4,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$4,3,at,0.8999999999999999,1.0999999999999999,14400,17600,9,11,899.9999999999999,1099.9999999999998,27,31,900.0,1000.0,1033.3333333333333,18,2,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$4,4,everything,1.0999999999999999,2.0999999999999996,17600,33600,11,21,1099.9999999999998,2099.9999999999995,33,61,1100.0,2000.0,2033.3333333333333,98,10,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$4,5,you,2.0999999999999996,2.4,33600,38400,21,24,2099.9999999999995,2400.0,63,70,2100.0,2300.0,2333.3333333333335,28,3,1.0,0.75,0.75,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$4,6,can,2.4,2.6999999999999997,38400,43200,24,27,2400.0,2699.9999999999995,72,79,2400.0,2600.0,2633.3333333333335,28,3,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$4,7,"imagine,",2.6999999999999997,3.4999999999999996,43200,56000,27,35,2699.9999999999995,3499.9999999999995,81,103,2700.0,3400.0,3433.3333333333335,78,8,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$4,8,seriously,3.4999999999999996,4.3999999999999995,56000,67951,35,44,3499.9999999999995,4246.9375,105,129,3500.0,4366.666666666666,4399.999999999999,73,9,0.8295454545454546,1.0,0.8295454545454546,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$7,0,I,0.0,0.0636085626911315,0,1018,0,1,0.0,63.6085626911315,0,1,0.0,0.0,33.333333333333336,4,1,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$7,1,used,0.0636085626911315,0.31804281345565755,1018,5089,1,4,63.6085626911315,318.04281345565755,3,10,100.0,300.0,333.3333333333333,23,3,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$7,2,to,0.31804281345565755,0.4452599388379205,5089,7124,4,5,318.04281345565755,445.25993883792046,12,13,400.0,400.0,433.3333333333333,11,1,1.0,0.5,0.5,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$7,3,work,0.4452599388379205,0.6996941896024464,7124,11195,5,7,445.25993883792046,699.6941896024465,15,19,500.0,600.0,633.3333333333334,23,2,1.0,0.6666666666666666,0.6666666666666666,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$7,4,for,0.6996941896024464,0.890519877675841,11195,14248,7,9,699.6941896024465,890.5198776758409,21,25,700.0,800.0,833.3333333333334,17,2,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$7,5,Warren,0.890519877675841,1.2721712538226302,14248,20355,9,13,890.5198776758409,1272.1712538226302,27,37,900.0,1200.0,1233.3333333333333,36,4,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$7,6,"Avis,",1.2721712538226302,1.5902140672782876,20355,25443,13,16,1272.1712538226302,1590.2140672782875,39,46,1300.0,1500.0,1533.3333333333333,30,3,1.0,0.75,0.75,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$7,7,the,1.5902140672782876,1.781039755351682,25443,28497,16,18,1590.2140672782875,1781.0397553516818,48,52,1600.0,1700.0,1733.3333333333333,17,2,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$7,8,guy,1.781039755351682,1.9718654434250764,28497,31550,18,20,1781.0397553516818,1971.8654434250764,54,58,1800.0,1900.0,1933.3333333333333,17,2,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$7,9,who,1.9718654434250764,2.162691131498471,31550,34603,20,22,1971.8654434250764,2162.691131498471,60,64,2000.0,2100.0,2133.3333333333335,17,2,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$7,10,started,2.162691131498471,2.6079510703363913,34603,41727,22,27,2162.691131498471,2607.9510703363912,66,79,2200.0,2600.0,2633.3333333333335,43,5,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$7,11,Avis,2.6079510703363913,2.8623853211009176,41727,45798,27,29,2607.9510703363912,2862.3853211009177,81,85,2700.0,2800.0,2833.3333333333335,23,2,1.0,0.6666666666666666,0.6666666666666666,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$7,12,Rent,2.8623853211009176,3.1168195718654435,45798,49869,29,32,2862.3853211009177,3116.8195718654433,87,94,2900.0,3100.0,3133.3333333333335,23,3,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$7,13,a,3.1168195718654435,3.1804281345565752,49869,50887,32,32,3116.8195718654433,3180.428134556575,-1,-1,,,,4,0,1.0,0.0,0.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$7,14,"Car,",3.1804281345565752,3.434862385321101,50887,54958,32,35,3180.428134556575,3434.862385321101,96,103,3200.0,3400.0,3433.3333333333335,23,3,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$7,15,and,3.434862385321101,3.625688073394495,54958,58011,35,37,3434.862385321101,3625.688073394495,105,109,3500.0,3600.0,3633.3333333333335,17,2,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$7,16,he,3.625688073394495,3.7529051987767583,58011,60046,37,38,3625.688073394495,3752.9051987767584,111,112,3700.0,3700.0,3733.3333333333335,11,1,1.0,0.5,0.5,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$7,17,said,3.7529051987767583,4.007339449541284,60046,64117,38,41,3752.9051987767584,4007.339449541284,114,121,3800.0,4000.0,4033.3333333333335,23,3,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$7,18,to,4.007339449541284,4.134556574923548,64117,66153,41,42,4007.339449541284,4134.5565749235475,123,124,4100.0,4100.0,4133.333333333333,11,1,1.0,0.5,0.5,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$7,19,me,4.134556574923548,4.2617737003058105,66153,68188,42,43,4134.5565749235475,4261.77370030581,126,127,4200.0,4200.0,4233.333333333333,11,1,1.0,0.5,0.5,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$7,20,one,4.2617737003058105,4.452599388379205,68188,71242,43,45,4261.77370030581,4452.599388379205,129,133,4300.0,4400.0,4433.333333333333,17,2,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$7,21,"day,",4.452599388379205,4.707033639143732,71242,75313,45,48,4452.599388379205,4707.033639143731,135,142,4500.0,4700.0,4733.333333333333,23,3,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$7,22,"""Robert,",4.707033639143732,5.215902140672783,75313,83454,48,53,4707.033639143731,5215.9021406727825,144,157,4800.0,5200.0,5233.333333333333,49,5,1.0,0.8333333333333334,0.8333333333333334,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$7,23,"""what's",5.215902140672783,5.661162079510704,83454,90579,53,57,5215.9021406727825,5661.162079510704,159,169,5300.0,5600.0,5633.333333333333,43,4,1.0,0.8,0.8,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$7,24,the,5.661162079510704,5.851987767584098,90579,93632,57,59,5661.162079510704,5851.987767584098,171,175,5700.0,5800.0,5833.333333333333,17,2,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$7,25,purpose,5.851987767584098,6.297247706422018,93632,100756,59,63,5851.987767584098,6297.247706422018,177,187,5900.0,6200.0,6233.333333333333,43,4,1.0,0.8,0.8,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$7,26,of,6.297247706422018,6.424464831804281,100756,102791,63,65,6297.247706422018,6424.464831804281,189,193,6300.0,6400.0,6433.333333333333,11,2,1.0,1.0,1.0,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$7,27,business,6.424464831804281,6.933333333333334,102791,109417,65,70,6424.464831804281,6838.5625,195,207,6500.0,6900.0,6933.333333333333,39,5,0.7959183673469388,0.8333333333333334,0.7959183673469388,proportional,True,transcript_proportional
-s9qJ7ATP7w$_$6,0,But,0.0,0.4352941176470587,0,6965,0,5,0.0,435.2941176470587,0,13,0.0,400.0,433.3333333333333,42,5,1.0,1.0,1.0,proportional,True,transcript_proportional
